language,location,message
fr,"Paris, France",Sadness of a Parisian girl https://t.co/jbQhkqzSRo
en,Jakarta,Paris: First images emerge of the inside of fire-ravaged Notre-Dame Cathedral https://t.co/9I0RjSKt7x via @TheLocalFrance
en,"Paris, France","100 million euro pledge kicks off Notre-Dame rebuilding fund
https://t.co/AzvZT6ovpj"
fr,,@Pontifex_fr WORDS FOR NOTRE DAME AND PARIS AND FRENCH PEOPLE ?
en,"Alabama, USA","“Fr. Fournier, chaplain of the Paris Firefighters, went with the firefighters into Notre-Dame cathedral to save the… https://t.co/VkFrwfEGCy"
en,"Los Angeles, CA",Paris: First images emerge of the inside of fire-ravaged Notre-Dame Cathedral https://t.co/Tw5VXrBiSt
fr,Novalaise,CNN’s Lemon knocks Trump for suggesting flying water tankers to fight Notre Dame fire https://t.co/TQydZsiPhq
en,Europe,French billionaire pledges €100m to rebuild Notre-Dame as flames finally brought under control https://t.co/sWGFxlzwHX
fr,Novalaise,"Prayers, hymns, community shared in firelight of Notre Dame https://t.co/g5deXLDtSk"
en,"Berkeley, Calif.","Poking around the Notre Dame website: https://t.co/qS6ZnSDn1f

Found out there is a Radio Notre Dame...… https://t.co/8ovV0nw8Bl"
fr,"Auckland, New Zealand",Several online pots like this one are opened to fund the rebuilding of #NotreDamedeParis Thanks for sharing and par… https://t.co/20vfHej5yF
fr,"Ile-de-France, France",Tristesse... #Paris #NotreDame https://t.co/ypXFInTm9y
en,"WellyWood, New Zealand","If you liked it, you shoulda put a #Sprinkler on it... :'(
#Neglect #Incompetence #CheapBastards… https://t.co/5JnVmK8ppd"
ru,"Kiew, Wien, Berlin","@norakushti Around the world, started collecting funds for the restoration of the Cathedral of Notre Dame de Paris.… https://t.co/0QSOJoyFHF"
en,"Victoria, British Columbia",Let's see if I can actually link directly to an item in https://t.co/rbEKN4huBE's live feed: https://t.co/HDBfZMdhKN
en,U.S.A.,Paris: First images emerge of the inside of fire-ravaged Notre Dame Cathedral  https://t.co/7NmlM5zAuP
ru,"Kiew, Wien, Berlin","Around the world, started collecting funds for the restoration of the Cathedral of Notre Dame de Paris. Make your c… https://t.co/S5wUC8qs1q"
en,Lost in a daydream,Donate to Friends of Notre Dame https://t.co/6vEtK5yG3J
en,New Delhi,"+ All is not lost. Firefighters managed to save the main towers of Notre Dame (cannot begin to imagine their task!):
https://t.co/AhESxXtscn"
en,"Rochester, NY",Paris: First images emerge of the inside of fire-ravaged Notre-Dame Cathedral https://t.co/G5fW1UQeCw
en,,"I am shocked by the fire in the #NotreDame in Paris. Please support the reconstruction of this magnificent building.
https://t.co/h87Wy6FZgR"
en,harlem nyc,Na but fr I dead aint know the notre dame cathedral actually existed in real life
fr,"Neuilly-sur-Seine, France",Donate for the reconstruction of #NotreDame #Paris https://t.co/aoiZRhzSAa https://t.co/Mf4pMq3VwR
en,South Africa,LeMonde reports that after four hours the flames have been brought under control.The structure of the cathedral has… https://t.co/T0eBbCKBFP
en,France,Notre-Dame fire: Cathedral's main structure and towers 'saved' thanks to firefighters https://t.co/CLwyrQzves via @TheLocalFrance
en,,#NotreDame The #Pinault family (LVMH-Kering Group) to allocate 100 Million € for the reconstruction of Notre Dame d… https://t.co/whW09BkAoX
en,,"Agence France-Presse reports that François-Henri Pinault, the CEO of the luxury group Kering, which owns brands lik… https://t.co/4M9Vrc6OI1"
en,,"@FrMatthewLC I feel God allowed it, Fr. 2 remind unholy erring priests, nuns, bros, sisters, seminarians, postulant… https://t.co/OTLMwpp0dq"
en,,@Tennesseine Friends of Notre-Dame de Paris was set up Jan ‘17 as US non-profit to help fund restoration efforts. A… https://t.co/FzsCdTHVd5
en,Southampton Hampshire UK,@France24_fr Prayers for Notre Dame xx
en,Bangtan Cafe,@BTS_PRA_FR I'm so sad to see what happened today; I've visited Notre Dame several times and found it a moving and… https://t.co/1pfbyUCJxl
de,Singapur,"Notre Dame n Paris on fire. A tragic moment 4 France, 4 Europe &amp; beyond! A world heritage that can hopefully b save… https://t.co/jal5mCsoPj"
en,BiMBOsViLLe HeartBreak Hotel,So sad! https://t.co/dZpHQ1eCSI
en,"Lafayette, LA",Paris: First images emerge of the inside of fire-ravaged Notre-Dame Cathedral https://t.co/xFPVKfC9xy
en,"Annapolis, Maryland",God Bless Fr. Fournier. Feel so very fortunate that I saw Notre Dame in Paris before this tragic fire. #France 🗼 https://t.co/Z0YPjpZjRL
en,"Sydney, AU","@fwmj Read and learn: https://t.co/ECFlxS0kL0

Your ignorance is breathtaking in the extreme.

p.s. France experien… https://t.co/5jHB9M2pFR"
fr,Novalaise,Notre-Dame Cathedral: A Short History https://t.co/vGanZRyByT
en,,"Blessed Be!! 🙏🏻 

“Fr. Fournier, chaplain of the Paris Firefighters, went with the firefighters into Notre-Dame cat… https://t.co/G7gwt8hkbm"
fr,Novalaise,Why the Notre Dame fire was so hard to put out https://t.co/yiuJ5hD9IV
fr,Pierrelatte ,undefined https://t.co/MKf6eUZAgV
fr,"Paris, France","About #NotreDameFire : 
- Fire under control and «partially» put out at 3:30 pm, fire services said
- Cathedral's r… https://t.co/McIJSbbcPE"
en,,"@ndrew_lawrence Steyn is full of crap. Notre Dame is NOT in a Muslim neighborhood. It is in the 4th Arrondissemont,… https://t.co/35qiaJdgb7"
en,"Dublin City, Ireland","If you are interested in helping recover from the fire at Notre Dame, this is a legit group and the money will be u… https://t.co/BPl17RA2Mh"
es,"Buenos Aires, Argentina",Paris: First images emerge of the inside of fire-ravaged Notre-Dame Cathedral https://t.co/krB0O6Hqjn vía @TheLocalFrance
en,"Ottawa, Ontario","A heartbreaking seen 😔😔

May God protect us against further suffering and that we rebuild the Cathedral as a big fa… https://t.co/5TcZR3grp5"
en,Toronto,Paris: First images emerge of the inside of fire-ravaged Notre-Dame Cathedral  https://t.co/tNNCqLhOMf
en,"iPhone: 32.777191,-96.804153",French billionaire pledges €100 million. https://t.co/HjUqS2enL8
en,"Calgary, Alberta",@tconspiracyguys @SteWilcock_ it has been removed ! https://t.co/sVk3v0TBhs
en,"Washington, DC","#NOTRE_DAME Cathedral
https://t.co/xUlVE1mAn8"
en,West ish...,"... ""allumer une bougie a Notre Dame"" seems a bit heartless now. https://t.co/qIT7j7gkNa"
en,"Colorado, USA","""We will rebuild Notre-Dame... the worst has been avoided"" says French president, Emmanuel Macron. - RFI https://t.co/F0KzB7NYPC"
en,"Newfane, NY","@SecCivileFrance God bless the people of France, here's hoping the cathedral of Notre Dame can be saved and restore… https://t.co/YGt7e5rf2O"
en,,Y’all out here low key flexin bout how you visited the Notre Dame cathedral with these “so glad I got to VISIT” posts . Sad day fr tho
en,,"https://t.co/VMqp4ay1Kh remembering Notre Dame, mentioned in this beautiful Van Morrison classic. https://t.co/2m23gfqFGC"
en,Geneva/Berlin,"Museum news: Formulaire de don https://t.co/gL3rWLrO0n, see more https://t.co/dgasEq1Nkq"
en,"Washington, DC",(Translation): “Good news : all the artworks (works of art) have been saved. The treasure of the Cathedral is intac… https://t.co/t6iVZWqAz4
en,"Orange County, CA",Paris: First images emerge of the inside of fire-ravaged Notre-Dame Cathedral https://t.co/bYdRygA242 via @TheLocalFrance
en,,"It’s terrible , let’s pray for Paris https://t.co/BIYiE2h824"
en,"Houston, TX","I know that to some it looks odd that so many Catholics are heart sick about Notre Dame de Paris, especially for th… https://t.co/VTpDzYpvPf"
en,"Vancouver, BC",@PhilRidinBikes @julianallen13 Here's your money. https://t.co/tyd4SxkWKA
en,sydney nova scotia ,Mason Grey Haines https://t.co/UPUXylZCEU
en,"San Francisco, CA","This time is certainly worse, but it’s been there before. #NotreDame - 1840 - Notre Dame avant restauration - Paris… https://t.co/bBStZnzE0Z"
en,,What we know so far about the devastating Notre-Dame fire and how it started https://t.co/9SSBQq4lB4
en,"48.811635,2.303877",Pictures from the inside of Notre Dame https://t.co/zO5IL6nIyv
en,Louisiana,The roof structure and framing in Notre Dame Cathedral that was lost in the fire was built in 1220 mostly of oak. I… https://t.co/v8ynb6VjPS
en,,@royalmusing @VanessaGillieo More here from @lemondefr live. https://t.co/2I1ZFmEAgB
en,CBOT,"#QTWeather: Excellent report of ""The Fire"". https://t.co/2949JoZLgn"
fr,Novalaise,Billionaire gives 100 million Euros to rebuild Notre-Dame https://t.co/FuQst5Mqy2
en,,Wow - I thought it would have been way worse! Old workmanship with stone. https://t.co/1W7Bpe89Zt
en,Republika Ng Filipinas,"In behalf of the Church of Notre Dame, I would also do a cover of Thy Sanctuary by Fr. Nelson Tantoco &amp; Dcn. Solomon Espina 😔"
en,New York,"Many, including Donald Trump asked the question why a water plane or helicopter couldn't fly over Paris and drop to… https://t.co/QvqduWdyOv"
fr,Novalaise,Notre-Dame fire: Hymns sung in the street as cathedral burns https://t.co/lwRhZO6r5k
en,"iPhone: 37.676361,-121.896561","In times like these, you remember how important it is to support Fire and Public Safety. Proud to help… https://t.co/sJMb3k3d6F"
en,"Sacramento, CA","#NotreDame
If you're interested, the Friends of Notre Dame has been a 501(c) since 2017 to help finance the despera… https://t.co/GaL9eXXatj"
en,,You can donate directly to Notre Dame by lighting a candle for a couple of euros here.  https://t.co/qVAQD5u6BX https://t.co/CI14sr2bC5
en,"Hyde Park, Chicago",Crowd funding money to repair Notre Dame de Paris: https://t.co/iiwLyI32qO
en,"Pittsburgh, PA",What is it with leftists and thinking that because someone cares about one thing they can’t care about anything els… https://t.co/dLli5jqA2d
en,Brooklyn,"Notre Dame on the front pages of Tuesday's journaux, compiled by @Le_Figaro: https://t.co/jnE9XTU4W5."
en,,"@CJMordock Fr. Edward Sorin, a French priest of the Congregation of the Sacred Cross (Holy Cross) was given permiss… https://t.co/DlmqfMWWPg"
en,"Washington, DC",The other @NotreDame burned in 1879. To the ground. Father John said it best when he recounted French born Fr. Sori… https://t.co/fk7Zk4M0q5
pt,"Lisboa, Portugal","@_ElizabethMay Yeah, and the results indeed show the firemen did everything they could, and everything right: https://t.co/DYmc285tYl"
en,,"Prayers for Paris! 🙏🙏

https://t.co/Lkg26tpC1E https://t.co/Lkg26tpC1E"
en,United States,Hicksville's @FrGerardinNY &amp; parishoners from Holy Family Parish reflect on devastation following fire at the Cathe… https://t.co/FJrCPkVXb8
fr,Novalaise,"The Notre Dame Cathedral will rise again, French President Emmanuel Macron promises https://t.co/pvugFmSL5Y"
en,Walmart Deli,But fr. This is pretty sad. Rip Notre dame
en,,@maggiekb1 The Frères Bras announced in 2017 that it would be involved in the reconstruction of the spire https://t.co/izDu3PSY2Z
en,"New Orleans, LA",Paris: First images emerge of the inside of fire-ravaged Notre-Dame Cathedral https://t.co/tRX6Ym1NLl
en,"San Francisco, CA",Screen shot by @JulieBrafman of a drone feed at Notre-Dame. https://t.co/3RPsAPmtEE /via @libe https://t.co/yNVSGyW1U5
en,"Minneapolis, MN","@effleess @tribelaw If anyone is curious, here are pictures of Notre Dame’s (now non-existent) wooden framing. https://t.co/onxTkVMLdD"
en,"Quezon City, Philippines",Fresh from the oven... https://t.co/rFGeWtdK7k
en,"Mandaluyong City, National Capital Region","Oh no, the spire and the roof were destroyed... at least the main structure is still intact. 😭 https://t.co/9rraIwzV00"
en,USA,"7) The fire broke out in the cathedral's attic at approximately 18:50 Paris time (6:50 p.m.). 

This is 12:50 p.m.… https://t.co/dgfUJoisLz"
en,"Florida, USA","If any of you are interested in donating to a fund meant to help rebuild Notre Dame, you can use the donations webs… https://t.co/0mNvaUulKn"
en,,Watch @sputnik_fr's broadcast: Notre-Dame de Paris en feu https://t.co/kqnXDtKsBJ
en,Argleton,@Tectomancer Thank you so much; I had not seen those.  I hope that the rest of the vault will hold; it's a shame to… https://t.co/9QWQAeoEvT
en,United States,"That relic is the famous Crown of Thorns.  Guess what was just rescued in tact?

https://t.co/5168zQu6cN"
en,"Orange, NJ, USA",French people pray and sing mournfully as they watch Notre Dame Cathedral burn. https://t.co/SCXpvc2SbR
en,New York,#EmmanuelMacron: «Nous rebâtirons #NotreDame» (we will rebuild) #NotreDameCathedral: the destruction of… https://t.co/NbkVZTtIwn
en,"McKinney, TX","The South Transept window of the Notre Dame Cathedral, the Gospel window, hold a special place in my heart. To thin… https://t.co/sdZnXf51pM"
en,The Big 🍎 ,"(2) “Everything is burning”: Notre Dame cathedral in Paris on fire
https://t.co/YxbjW11NXC

DGSE… https://t.co/Zkt2uxkyqs"
en,,Workmen could not possibly have started the fire that destroyed Notre Dame.  The fire began at 6:30 pm but workmen… https://t.co/4AS2faveW2
en,"Los Angeles, CA","fr, asking me, an african immigrant whose country has been under some form of imperialist occupation since 1908, to… https://t.co/bmgF5sf28b"
en,Union City NJ,update.... https://t.co/CvVghWqBp1
en,"Austin, TX",Father Fournier who courageously went inside Nôtre Dame to save the Crown of Thornes believed by the Vatican to hav… https://t.co/kbv3KeOELF
en,,"Translation:  ""Fr. Fournier, chaplain to the Parisian Fire Department, went with firefighters into the Notre Dame C… https://t.co/NjXZjErU1J"
en,,Paris: First images emerge of the inside of fire-ravaged Notre-Dame Cathedral  https://t.co/poFA4HkGPr
en,"Aberdeen, Scotland",@FrSeraphimMary I am overwhelmed by the Notre Dame inferno. But I am of the hope that the event speaks the unspeaka… https://t.co/ZqcHcc1pzd
en,"Illinois, USA","No signs of arson.

https://t.co/dLI25PgbRr"
en,Germany,Paris: First images emerge of the inside of fire-ravaged Notre-Dame Cathedral https://t.co/1htJZyNHhO via @TheLocalFrance
en,"San Francisco, CA","@music_lover44 @dianebirch Why during Holy Week?

All roads in France begin at Notre Dame. Le Point Zero Des Routes… https://t.co/fNvC0TT1Bo"
en,"Chicago, IL","Yo but fr there’s a lot of racist, groupthinking, single-celled cheese bags in this thread. The Notre Dame fire is… https://t.co/VXTal9A6oN"
en,"Sydney, New South Wales","Whilst everyone is tweeting about #NotreDameCathedral, perhaps you could spare them some help in the rebuilding pro… https://t.co/m9T4KOenXt"
fr,Canada,@musical__mary @pegobry @onetimerush_ What is truly sad is that the govt of France -- which owns #NotreDame as a pu… https://t.co/1aqMWUrFQ7
en,📍New York City,Please donate for the restoration of the Notre Dame de Paris https://t.co/990QVTkA1e via @notredameparis
en,"Portland, OR",Hey furs! The original renovations for Notre Dame were estimated at 150 million Euros. It's great that someone had… https://t.co/MroRLDvnD7
en,arkansas,"""Notre Dame and The Sanctuary City Bluff"" 4/15/2019 _Quite Frankly https://t.co/d2uJU0ckQb https://t.co/BWZf9yYfbC"
en,"Glendale, OH","My Notre Dame memory, Mass, 5.19.18, 4th Ar., Paris, Fr., Universe #notredame https://t.co/BzbqK64X2Z"
en,"Battle Ground, WA","The fire has been contained. A local Catholic journalist reports Fr. Fournier, chaplain of the Paris Firefighters,… https://t.co/xSMYdeZ3zf"
fr,Novalaise,Notre Dame’s fire-ravaged interior revealed in heartbreaking photos https://t.co/iSmLPmJQBh
en,"Cambridge, England",@JackGibbons @MJE_Organist @PeterOrganKing https://t.co/EEw4XYQOeN this says it’s practically completely destroyed.… https://t.co/oqNftnU1yc
en,"Mobile, AL","@Fr_RobC It’s not a competition, but I don’t even think St. Patrick’s would affect me as much as Notre Dame has, and I’m American."
en,Berks County PA & Eastern Shore MD,@cerrone_frank @Eloraillere @ColumbiaBugle @PompiersParis @notredameparis @MichelAupetit @dioceseparis… https://t.co/pokQBkSqSt
en,"Raleigh, NC","""Fr. Fournier, chaplain of the Paris Firefighters, went with the firefighters into Notre-Dame cathedral to save the… https://t.co/GlCtON1UXw"
en,,"A short description of the Notre-Dame covering (wooden frame+lead roof tiles) here:
https://t.co/wZg4uBetaY

A long… https://t.co/ztZtW7uPos"
en,"Detroit, MI","Seeing Notre Dame and the Parisians sing Ave Maria. It calls to mind Fr. Gabriel Richard, a French priest and Detro… https://t.co/NNf5xCwRZn"
en,Terra Mariae,The official website established by the Church in France for donations to restore Notre Dame Cathedral in Paris (Si… https://t.co/vY0oGP7llc
en,"Hobart, Tasmania",Paris: First images emerge of inside fire-ravaged Notre-Dame Cathedral https://t.co/JtjhvSZxFe
en,Massachusetts,What was lost &amp; what was saved &lt;https://t.co/CS3tUOhbac&gt;
en,Canada,Sad news from Paris with the #NOTRE_DAME fire. Other places of worship showing solidarity. Hope they open their doo… https://t.co/mOCV6zkhhm
en,Chicago!!!,Friends of Notre Dame de Paris has a donation site https://t.co/ZV1jNOT2tb
en,Philippines,Notre-Dame fire: Cathedral's main structure and towers 'saved' thanks to firefighters https://t.co/uXp0wgVy8d via @TheLocalFrance
en,"New England, USA",Paris: First images emerge of the inside of fire-ravaged Notre-Dame Cathedral https://t.co/9w3c2cmUL2 via @TheLocalFrance
en,"Tempe, AZ",This is some great stuff for reflection this Holy Week.  #reconstruire  https://t.co/fzxj8H8HDj
en,"Far North QLD, Australia.","@WashTimes I was suss on this as soon as I saw it on the news. 
Now I'm so close to believing this is a successful… https://t.co/SBpJsEz78z"
en,,Our hearts break with the news of the Notre Dame Cathedral fire. Did you know that Notre Dame Cathedral provided a… https://t.co/2Gvi7c1hKy
en,,so sad what happened to notre dame fr
en,,such amazing and breathtaking architecture. I'm so happy some of it was spared. https://t.co/ZzLzoHyjHN
fr,"San Francisco, CA","https://t.co/codg6Uy8WB 
Just donated ! Let's rebuild #NotreDame !"
en,United States,I wanted to see the results of the fire and the cause for it. The first desire is now partially fulfilled!… https://t.co/rvivrrVswa
en,,"The roof structure of Notre Dame. Some of the wood here would be over 1000 years old.

https://t.co/qZCzPLRl1L https://t.co/86sZNxymRI"
en,"Metro Jackson,MS",Paris: First images emerge of the inside of fire-ravaged Notre-Dame Cathedral - The Local https://t.co/sHKT28K79S
en,France Ireland,"@maggiekb1 It's a small family company that won the renovation, through a public bid againgst international competi… https://t.co/0XTDGOl6ly"
en,"San Diego, CA",@760kfmb Funny nobody contacted me maybe because of bad American name Mother played cello in Notre Dame au Havre du… https://t.co/x5Gx2ErkYI
en,"Toronto, Ontario",my dad is trying to tell me that the notre dame is a political statement / power move and i fr cannot how can you p… https://t.co/CDPPTrh1p7
en,"Lincoln, NE",Watch @sputnik_fr's broadcast: Notre-Dame de Paris en feu https://t.co/t7x3XCiPVA
en,"Monroe, LA","""Notre Dame and The Sanctuary City Bluff"" 4/15/2019 https://t.co/d6aL0kK2Q9 via @YouTube"
en,Mercer County WV,Paris: First images emerge of the inside of fire-ravaged Notre-Dame Cathedral https://t.co/NisfreICBW via @TheLocalFrance
en,atlanta,Really enthralled by the beautiful frame of Notre-Dame. Named “the forest” because each beam came from a different… https://t.co/lyLGxFLBct
en,Philippines,Paris: First images emerge of the inside of fire-ravaged Notre-Dame Cathedral https://t.co/99IXTJYLjB
en,,"@JewishWorker Notre Dame (fr., lit ""Night Mother"") was a temple devoted to the worship of the Night Mother, a wicke… https://t.co/BhZpGvrCa8"
en,,"Iconic tourist site Notre Dame on fire. Luckily the structure and most of the interior is saved. 
https://t.co/02WEUKzjyM"
en,"Knoxville, TN",I'm very emotional when I see something of beauty destroyed. I look forward to the day the rebuilding begins. Notre… https://t.co/kpWmSUBwFJ
en,Japan est. 2018.4.1,"@ARMYFRANCE_ @PompiersParis @UNESCO_fr Our thoughts are with the Notre-Dame. 
(Photo taken back in 2012) https://t.co/ByltoBlvZD"
en,Reality,I'm thinking is France gonna use some of that siesta $$ from the $500 billion post- colonial taxes they're still co… https://t.co/B4IZyWhKev
en,"Windsor, Ontario",For those waiting for more updates. https://t.co/bdn1NLLKCR
en,Worldwide,What we know so far about the devastating #NotreDame fire and how it started https://t.co/3LxPQ3dbgp via… https://t.co/MpEUCZuRxr
en,"Milwaukee, WI","It's in French, but just look at the pictures of the wood framing and you can see why Notre Dame burned so rapidly.… https://t.co/T9ZkIa30rj"
en,United States,"@SirGripz @Kaistsar @Mr_Kaddington @Yonathan_Siele @Nigrotoro @Zeromuald_fr @reinon4 St. Peter’s, though Duomo di M… https://t.co/AK0qTptmV3"
en,"Far North QLD, Australia.","""there wasn't any work taking place at the time the blaze began because workmen had finished for the day""

""At this… https://t.co/sTq15gSYPG"
en,,@Poseidon_05 @GamerNgs @CDisillusion It's not fake. It was taken by the photographer of a well respected Parisian n… https://t.co/LZpT5PMYMy
fr,France,undefined https://t.co/aBP63jm5e1
en,"Victoria, B.C., Canada",Images from inside Notre Dame de Paris shows fairly intact interior as the stone vault is still intact… https://t.co/UgvmfAup2Z
es,,"CATEDRAL DE NOTRE DAME
https://t.co/M8yxbh62RE https://t.co/M8yxbh62RE"
en,"Dumaguete, Philippines","We don't know how important heritage is to us, until it's burning before our eyes. https://t.co/pgdzDaroF4"
en,The Great White North,"Paris: First images emerge of the inside of fire-ravaged Notre-Dame Cathedral
https://t.co/wQeqlZit8W via @TheLocalFrance"
en,"Chicago, IL",DONATE HERE TO THE RESTORATION OF NOTRE DAME DE PARIS https://t.co/6xKDQ1CBBy
en,,The Pinault family (Artemis) will be donating 100 million Euros for N-D rebuilding costs: https://t.co/bhKroU5zXA https://t.co/bhKroU5zXA
en,,Notre-Dame fire: Cathedral's main structure and towers 'saved' thanks to firefighters https://t.co/m8Qk9idKjE via @TheLocalFrance
en,Islamabad,"Our Lady of Paris ravaged by the flames | The echoes https://t.co/hGSTtimBNi
#PAKUSTV"
en,"Boston, MA",29. It’s just been pointed out to me by @Thaliane_K that the Catholic Church is not the owner of Notre Dame. It is… https://t.co/0Uw8K5ISkg
fr,,"The New times rw - Fire guts Paris' Notre-Dame, but structure saved from destruction https://t.co/p904rwycH6"
en,Bidjigal and Gadigal land,Notre-Dame fire: Cathedral's main structure and towers 'saved' thanks to firefighters https://t.co/FmnMj438bo Only… https://t.co/G9C0rsIKyj
en,"Portland, ME",Some heroic efforts were undertaken to protect the religious and cultural riches in Notre Dame.  Grateful that it s… https://t.co/NwhcpNYa7Y
en,"Porto Alegre, Brazil","Now to tweet something good: You can donate to help with the restoration of #NotreDame, you can do so here! https://t.co/PK6pD6UCGI"
en,"San Antonio, TX","It's been years since I left my religious order, a Catholic community founded and still based in Paris...but it sti… https://t.co/ssQjjCgdFg"
en,Sydney,Restoration of Notre Dame is a dilemma. What to restore it to?  It was completely remodelled by Viollet-le-duc in 1… https://t.co/O4pIh8AdGE
en,"Mississauga, Ontario",Join me tomorrow at 9:15am on @sauga960am for an interview with Catholic scholar Fr. Seamus Hogan on the disastrous… https://t.co/br1YhxFlRA
en,NE Ohio,"This was started prior to the fire, it was part of the restoration of #NotreDame fund raising efforts.
Donate - Fri… https://t.co/uFWZpR67wF"
en,Atlanta USA,"pictures form Notre Dame after fire
https://t.co/gCtf5asub7"
en,New Orleans,@ConceptualJames Notre Dame is far more than just a relig. edifice. It is the ❤️ of Paris/France. All distances in… https://t.co/8S52dyNIBW
en,,@merzb0w There's a crowdfunding campaign going on right now hun if you want to help or help spread awareness: https://t.co/NH6CzMgXkY
en,pearlescent & translucent,Not a fr citizen but im devastated hearing the news about notre dame...
en,,"Parisians kneeling in prayer ... #NotreDame 

https://t.co/dPjODwCytW"
en,,Paris: First images emerge of the inside of fire-ravaged Notre-Dame Cathedral - The Local https://t.co/awgSEYZE5y
fr,Not so far from Paris,"@keikoinboston yeah, sure. 
I gave to those ones : https://t.co/APyPpnLHNh 
It's a religious charity but I think it's serious."
en,USA,These photos were published by AFP and show the inside of the cathedral where it appears that only part of the vaul… https://t.co/vQu7HloZHD
en,,"""The Paris prosecutor's office has opened a preliminary investigation for ""involuntary fire destruction""… https://t.co/vwmWB9Clv2"
en,,"A few hours later, Sécurité Civile Fr, the official account of the French General Directorate for Civil Security an… https://t.co/R8mYwtHzaF"
en,,"Inspireational Heartbreak
Spire photo cred: https://t.co/BFZqLz4AUY
Framing photo cred: https://t.co/SULSJJCAZf https://t.co/XbPU7oS261"
en,"Manila, Philippines",Paris: First images emerge of inside fire-ravaged Notre-Dame Cathedral https://t.co/5qdA7v7m2i
fr,Novalaise,Notre-Dame: One of the world’s most popular attractions https://t.co/zLiZgj2g85
en,"Dakar, Sénégal",Saddened by this tragedy of Notre Dame Cathedral in Paris. In this Holy Week may Lord Jesus be with French Catholic… https://t.co/k4PCWfAdFJ
en,"Hamilton, NY","Some haunting views from inside Notre Dame tonight:

https://t.co/HMeDRlUEKL?"
en,,"@CTVToronto To our friends  in France!, Our thoughts  &amp; Prayer's  are with France at this time. We are saddened  to… https://t.co/4kUdyeXDs2"
fr,,Terrible. https://t.co/mvEbNygIZC
en,"Ottawa, Canada",First donation to restore Notre Dame - 100 millions Euros https://t.co/wAYkgZOiVW
en,,"There wasn't any work taking place at the time the blaze began because workmen had finished for the day.""At this mo… https://t.co/xxclzUHiK5"
en,,14 million visitors a year: What you need to know about Notre-Dame Cathedral https://t.co/uFn2jqYnjU via @TheLocalFrance
en,Los Angeles/Texas,The video inside isn't exactly great - but it looks like more has been preserved than we initially thought.  https://t.co/U4IA6NbYXL
en,"Maine, USA",Jaw still on the floor from this https://t.co/LBmViSkEoJ
en,United States,"Very encouraging photos coming out of the interior of #NotreDame. I expected to see a charred, empty shell, but it… https://t.co/WnmL0The0m"
en,"Washington, DC","Fellow @Vassar grads, be sure to learn more about and consider supporting the Friends of Notre-Dame de Paris, which… https://t.co/oFnrp7ApOT"
en,"ON, Canada","@antoine529 @lindaws @sotiridi The roof and frame are gone... Part of the frame was from the 13th century. 
Nice pi… https://t.co/zvbLt67xez"
en,"Earth, PNW",The first images of Notre-Dame after the fire https://t.co/m5Xhu9aCeO
en,Jakarta,What we know so far about the devastating Notre-Dame fire and how it started https://t.co/deZ8hy2ji9 via @TheLocalFrance
en,,"One of Girault's Notre Dame daguerreotypes, a worn bas-relief of the Assumption, was turned by Jules Peyre into a b… https://t.co/SXWsRdA9QM"
en,"Budapest, Hungary","Help rebuild the Notre-Dame.
Make a donation: https://t.co/KqbJdTqLQT
#SaveNotreDame #savenotredamedeparis #Paris https://t.co/JWOeR98Qx8"
fr,Cambridge,The immediate efforts of the 400 fire fighters who descended on the cathedral were spent trying to tackle the blaze… https://t.co/hf6dKXmzkC
en,USA and Ireland,"@DanRather Help rebuild Notre Dame cathedral!  Friends of Notre-Dame de Paris
https://t.co/EcNcA0f83g"
da,Copenhagen,What a terrible day. The fire of Notre-Dame is an open wound in our European history. Many of us are now full of so… https://t.co/Z9rrzSAb9t
en,"Colorado, USA","Quite Frankly is live right now ""Notre Dame and The Sanctuary City Bluff"" https://t.co/4Sipq6E7ua"
en,,Monumental Journey features 3 other Girault daguerreotypes of Notre Dame  -- all details of its northern facade --… https://t.co/kSGpQvUZ6L
en,USA and Ireland,"@EmmanuelMacron US website for donations for rebuilding Notre Dame. Friends of Notre-Dame de Paris
https://t.co/EcNcA0f83g"
fr,"Paris, France","🚨 The Pinault family, 6th fortune of France, will unblock 100M euros for the reconstruction of Notre-Dame de Paris… https://t.co/SBb6Nlhk4s"
en,San Francisco,"when the experts congratulate themselves in advance about the fantastic job they're doing!
https://t.co/Hs9rpKfTqv"
en,"California, USA",Watch @sputnik_fr's broadcast: Notre-Dame de Paris en fer https://t.co/IRTp29QyJ2
en,"Antwerp, Belgium & London, UK",This looks surprisingly good? https://t.co/mThE7VnThN
es,,@DrCCole Notre Dame capitular archive (1001-1800) is on safe at Archives Nationales de France https://t.co/2UCplGksdC
en,"Arizona, USA","@GopOf210 It is quite a coincidence for sure and makes me wonder, but waiting to see what happens. This article is… https://t.co/ewWmRoaW12"
en,San Francisco,Towers saved and flames under control:... https://t.co/k5dNgAUi96
en,,".@NBCNews 

I would strongly like to suggest that you keep Trump's vulgar, disgusting, filthy frog face &amp; insincere… https://t.co/pMqne1QCad"
en,,Notre Dame is on fire 😔🔥 here’s a pic from my vacation soooo sad 😓
en,Europe,@BBCNews So sorry about Notre Dame &amp; that a fireman has been seriously injured. There was extensive renovation work… https://t.co/3wjV3Lma5R
en,"Orange, NJ, USA","Today is a tragic day not only for France, but for the whole Church and the world. Notre Dame Cathedral is a symbol… https://t.co/1Tn9LSRLCd"
