-410
8138731
-397140
82309940
13266280
79454060
33353000
32353000
4800931
77480500
6869890
18243907
5852650
5736330
-3263790
68773830
1635750
-3307450
-410
28186180
17602560
82720850
-2605021.6
10136330
13167640
9283610
8851189
10352710
61824110
19039858
-5905440
-5905440
14352700
82853000
58853000
4852870
13164622
-410
17602560
35099020
10429814
58853000
9093000
353000
8900660
-3647000
3104540
5149870
29424530
353000
8602660
9007700
-9376500
78853000
4460504
54603000
29424530
54768560
1469670
853000
87383660
12687312
8158519
8096905
-4104660
6950958
40738140
-7147000
8998902
9967516
9893720
11853000
5152890
29095220
14879049
18924851
20872200
3802116
9852730
-397140
7185960
6482433
13727376
9957888
35853000
10192114
8602660
9108227
13693770
9957888
-410
15174601
9093000
7363619
-2654264.8
49082850
13200168
11068173
38832180
7210703
16102590
18790370
86667000
73853000
2853000
8202900
1246790
13718730
20217240
12877980
82309940
14852570
1536330
44620700
-2654264.8
7771560
78853000
15275140
16305458
51954940
11853000
71755780
14352700
-10479580
84853000
30724430
-2654264.8
14899245
18456970
95394860
82309940
-4627950
13886330
20934820
9093000
38563310
40853000
8156702
9852610
10044546
7269878
8427100
33853000
71755780
3441830
10129049
14619860
3345144
37290550
8110815
38364990
5149870
17602560
8138731
82309940
91732360
10215700
-2661940
8633191
2853000
16009044
12963960
22637090
25853000
3558240
55067620
10136330
16071821
-813670
72546890
75853000
18178640
6482433
50853000
13163500
22999235
1469670
28232590
10136330
65853000
4602710
49082850
13693770
11304880
269580
66242500
8716766
76320940
8853000
11184000
8933130
8425303
58853000
60896180
7464210
8852680
7987858
87592650
82853000
12877980
-410
7858820
8602660
46353000
5502600
10664038
5869610
9108227
1352880
5152890
12892360
9093000
-2654264.8
8633191
-7095339.9
420060
85719670
10437510
28353000
18485601
-897000
82720850
11664830
7760644
83491810
13155527
73853000
5239500
7407957
9957888
10424275
853000
8908010
13200168
29853000
8852680
13262674
34159300
8217748
-3926170
-3647000
8375387
38832180
58827720
30604710
353000
61824110
12103009
20102460
9319670
9007700
20853000
13727376
23594830
-7147000
5874609
84375490
6521853
5149870
15343790
8436500
8903100
-226600
34258450
-1997450
84853000
17303280
2853000
7644650
13062534
4376378
20856903
8110815
17852530
44804730
86667000
-11255670
-332850
-4147000
9383250
8110815
40853000
82853000
6089140
30604710
40853000
8110815
58853000
49353000
80805240
58853000
58853000
56906890
-18241545
6097920
44243290
-5998972.9
