ADDRESS,LOCATION_TYPE,LATITUDE,LONGITUDE
'Scranton, PA','ROOFTOP',41.401881,-75.637626
'undefined','APPROXIMATE',32.71533,-117.15726
'undefined','APPROXIMATE',37.54812,-77.44675
'Arlington, VA','ROOFTOP',37.283482,-77.294978
'Cincinnati, OH','ROOFTOP',39.166759,-84.53822
'undefined','APPROXIMATE',53.55014,-113.46871
'undefined','APPROXIMATE',55.00019,-97.00049
'undefined','APPROXIMATE',-23.80644,-64.78757
'undefined','APPROXIMATE',40.44062,-79.99589
'Little Rock , AR','ROOFTOP',34.746481,-92.289595
'undefined','APPROXIMATE',37.38241,-5.97613
'undefined','APPROXIMATE',48.85341,2.3488
